total_calories,meal_title
161.540009,cottage cheese and cantaloupe
187.416,"fish, bread and cauliflower"
131.041962,"tofu, honeydew melons, fish, mushroom and asparagus"
98.391266,"quinoa, brown rice and olive oil"
331.581451,"egg whites, sweet potato, honeydew melons and olive oil"
531.260986,"olive oil, avocado, chicken and mixed greens"
179.563156,"chicken, olive oil and bok choy"
136.532196,"chicken breast, white rice, olive oil and squash"
1049.11731,"hash browns, sausage and granola"
356.629974,"chicken, avocado, olives, tomatoes and broccoli"
291.633301,"chicken, olive oil, tofu, honeydew melons and fish"
447.893616,"pepperoni pizza, chicken breast and olive oil"
1003.948853,"chicken, beef, olive oil and tofu"
404.963837,"cheese pizza, tofu and cauliflower"
231.959991,"chicken apple sausage, egg whites, sweet potato and olive oil"
90.271996,cod and mixed greens
214.931992,"corn on the cob, apple and cherry tomatoes"
652.463989,"biscuits, scrambled eggs, bacon and yam"
159.809174,"chicken, olive oil, millet and green beans"
334.130554,"steak, asparagus and wheat berry"
451.795471,"egg whites, sweet potato, watermelon, grapes and olive oil"
560.286011,almonds and corn on the cob
243.093658,"scrambled eggs, egg whites, chicken apple sausage and sweet potato"
80.220001,bacon and cantaloupe
567.580994,"chicken, olives, avocado and caesar dressing"
619.901978,"chicken, parmesan cheese, olives, avocado and caesar salad"
496.617004,"bacon, scrambled eggs, yam and honeydew melons"
374.936005,"almonds, grapes and deprecated"
214.63649,"cheese pizza, carrot and broccoli"
71.139999,"avocado, mixed greens, onions and mushroom"
398.220001,"scrambled eggs, bacon and pineapple"
249.85202,"parmesan cheese, avocado and mixed greens"
386.59552,"egg whites, sweet potato, grapes, olive oil and carrot"
401.729523,"quinoa, pork and brussels sprouts"
286.3815,"chicken, couscous, olive oil and fish"
271.116394,"couscous, fish, olive oil, corn and bok choy"
53.5,mandarin oranges and strawberries
246.028381,"pepperoni pizza, olive oil and pineapple"
73.0,"berries, pineapple, cantaloupe and raspberries"
200.949997,"pepperoni pizza, caesar salad and broccoli"
557.521606,"beef, olive oil and millet"
61.969997,"berries, tofu and asparagus"
282.580017,"almonds, corn on the cob and cantaloupe"
141.67276,"olive oil, pineapple, berries, spinach (raw) and almonds"
42.371025,"olive oil, almonds and arugula"
499.257019,"cheese pizza, steak, chicken and caesar salad"
130.919998,"berries, orange and spinach (raw)"
252.588776,"pizza, caesar salad, rice noodles and olive oil"
608.703918,"steak, olive oil and carrot"
258.382751,"chicken, white rice and olive oil"
461.160156,"cheese pizza, pork, caesar salad and quinoa"
108.80024,"broccoli, olive oil, chayote squash and zucchini"
115.954453,"chicken, kimchi and olive oil"
118.062546,"bacon, yam, pineapple, olive oil and sweet potato"
434.877106,"pork, squash, olive oil and mayonnaise"
228.659988,egg whites and watermelon
196.879501,"olive oil, roasted potatoes, broccoli and squash"
474.136047,grilled chicken and olives
503.782013,"sausage, egg whites and broccoli"
296.816895,"chicken, caesar salad and olive oil"
540.587341,"salmon, olive oil and brown rice"
73.872749,"caesar salad, green beans and olive oil"
56.354836,"granola, honeydew melons, vinaigrette and mixed greens"
605.856323,"cheese pizza, beef, caesar salad, white rice and pineapple"
1158.98999,"chicken, olive oil and avocado"
259.779999,"chicken, ham and corn"
401.215424,"chicken, roasted potatoes and olive oil"
82.590729,"olive oil, bok choy and cauliflower"
937.789368,"sausage, scrambled eggs, bacon and potatoes"
129.064499,yam and sweet potato
303.477142,"ground turkey, corn on the cob, olive oil and fish"
80.309998,"bell peppers, onions, carrot and cherry tomatoes"
322.679993,"egg whites, cantaloupe and pineapple"
388.406616,"cheese pizza, chicken, beef, roasted potatoes and olive oil"
440.69339,"scrambled eggs, pineapple, bacon, chia seeds and greek yogurt"
89.679993,"potatoes, cantaloupe and broccoli"
436.337067,"egg whites, sweet potato, cantaloupe, salsa and pineapple"
166.137466,"fish, olive oil and wheat berry"
277.047302,"salmon, olive oil, brussels sprouts, brown rice and mixed greens"
238.25,"corn on the cob, apple, carrot and grapes"
277.531311,"cheese pizza, chicken thighs and olive oil"
70.825645,"olive oil, bulgur, chickpeas and kale"
492.683044,"fish, olive oil, quinoa, country rice and bulgur"
747.747803,"cheese pizza, beef, fried rice, chicken and olive oil"
280.679993,"bacon, scrambled eggs, quinoa and potatoes"
918.175781,"chicken thighs, cheese, salmon, tortilla and caesar salad"
307.28656,pork and white rice
485.570892,"chicken, fish, olive oil, caesar salad and tomatoes"
249.519989,"scrambled eggs, sweet potato, strawberries and broccoli"
257.398834,"chicken, pork, corn on the cob and olive oil"
120.636047,"olive oil, broccoli and bulgur"
141.699997,"chicken, olives and kimchi"
323.673248,"cheese pizza, salmon, tofu, pineapple and brussels sprouts"
557.728821,"almonds, bacon and granola"
302.318085,"pepperoni pizza, chicken breast and pork"
801.822021,"sausage, hash browns, egg whites and pineapple"
543.713135,"waffles, sausage, tofu, sweet potato and egg whites"
93.029999,"pineapple, honeydew melons and cauliflower"
271.044617,chilaquiles and yam
306.229919,"pork, tofu, olive oil and brussels sprouts"
290.70047,quinoa and caesar salad
313.625977,"almonds, potatoes and mandarin oranges"
416.869659,"pork, pepperoni pizza and olives"
126.172005,pears and broccoli
908.60498,"chicken, vinaigrette and olives"
188.610443,pork and olive oil
540.89801,"sausage, bacon and almonds"
169.100739,"fish, olive oil, green beans and wheat berry"
140.562927,"olive oil, arugula, walnuts and kale"
155.161987,"berries, turkey bacon and pineapple"
465.47464,"chicken breast, pepperoni pizza and brown rice"
76.599998,"bean(seed), corn and brussels sprouts"
496.129456,"salmon, avocado and beef"
245.445801,"pork, chicken breast and white rice"
81.660004,honeydew melons and grapes
319.539948,"cheese pizza, chicken, caesar salad and pineapple"
298.022003,cheese pizza
637.806702,"salmon, avocado, beef and quinoa"
56.870998,"asparagus, broccoli, squash and zucchini"
569.807007,"sausage, bacon, almonds, grapes and potatoes"
69.738571,"olive oil, asparagus and spinach (raw)"
277.656799,"pork, chicken breast, green beans and olive oil"
193.459991,"chicken apple sausage, grapes and roasted potatoes"
479.689514,pizza and chicken
547.072998,"almonds, apple and cantaloupe"
212.034836,"beef, roasted potatoes and cauliflower"
58.741066,"olive oil, asparagus, arugula and walnuts"
445.299988,"scrambled eggs, bagels, hash browns and cream cheese"
105.23999,"apple, cauliflower and carrot"
1268.157349,"hash browns, sausage, scrambled eggs and granola"
685.772949,"grilled chicken, cheese pizza and white rice"
92.725296,potatoes and olive oil
464.855835,"egg whites, sweet potato, berries, pineapple and cantaloupe"
339.5979,"bacon, olive oil, scrambled eggs, yam and pineapple"
386.66684,"country rice, couscous, fish and olive oil"
372.070038,"scrambled eggs, yam, olive oil, sweet potato and egg whites"
326.338562,chicken thighs
503.60022,"country rice, fish and olive oil"
81.310005,"brussels sprouts, cauliflower and bell peppers"
340.958527,"bacon, sweet potato, chicken apple sausage and olive oil"
148.050003,"chicken, bell peppers and cauliflower"
249.819977,pepperoni pizza and caesar salad
202.649231,"salmon, olive oil, figs, brussels sprouts and broccoli"
245.872986,cheese pizza and white rice
393.270325,"cheese pizza, corn on the cob, pasta, pesto and caesar salad"
106.782997,"yam, eggs, raspberries, strawberries and blackberries"
490.288025,"scrambled eggs, olive oil and bacon"
127.879997,bacon and pineapple
205.438995,"yam, eggs, bacon and berries"
437.124115,"cheese pizza, beef and quinoa"
399.430664,"salmon, olive oil, tofu, brussels sprouts and bulgur"
411.686035,"cottage cheese, egg whites, yam, pineapple and olive oil"
254.657333,"fish, olive oil, caesar salad, tomatoes and quinoa"
147.410431,"tofu, fish, carrot and olive oil"
813.452026,"beef, pizza and olive oil"
88.662773,"fish, mushroom, olive oil and wheat berry"
582.0,"chicken breast, cheese pizza and tuna"
104.373558,"olive oil, figs, brussels sprouts, broccoli and cauliflower"
208.928787,"sweet potato, olive oil, grapes and watermelon"
699.382019,"sausage, hash browns and egg whites"
443.199982,"chicken, artichokes, lettuce and broccoli"
162.687851,"olive oil, squash, arugula and walnuts"
638.187561,"pork, olive oil and chickpeas"
529.879639,"pizza, fish, olive oil and white beans"
435.626282,"chicken, roasted potatoes, olive oil and carrot"
359.408569,pepperoni pizza and roasted potatoes
442.728943,chicken thighs and quinoa
96.681755,"kale, green beans, olive oil and chard"
525.419983,steak and mixed greens
138.336395,greek salad and olive oil
222.530014,wild rice
248.286987,"grapes, apple and corn on the cob"
250.965668,"grapes, yam, pineapple, olive oil and strawberries"
355.25,"eggs, bacon, raspberries and broccoli"
121.074005,parmesan cheese and broccoli
432.267029,"salmon, chicken thighs, olive oil, cheese and tortilla"
77.979889,"olive oil, green beans and eggplant"
51.919998,"berries, cantaloupe and watermelon"
334.460022,"scrambled eggs, bagels and cream cheese"
537.987976,"beef, pizza and olive oil"
116.16552,wheat berry and olive oil
117.181976,"tofu, honeydew melons, fish, asparagus and cherry tomatoes"
1234.856323,"chicken, olive oil, beef and tofu"
239.656799,"chicken thighs, fish, olive oil, squash and cherry tomatoes"
247.482193,"olive oil, roasted potatoes, green beans, arugula and pecans"
265.072388,"cheese pizza, roasted potatoes, pork and caesar salad"
244.986359,"corn on the cob, fish, olive oil and wheat berry"
421.936707,"chicken, vinaigrette, eggplant and olive oil"
346.454468,"bulgur, olive oil, carrot and broccoli"
172.449982,white rice and broccoli
539.63855,"corn on the cob, cheese pizza, chicken, olive oil and pork"
256.22879,"chicken, olive oil and broccoli"
770.448853,"steak, olive oil, walnuts and blue cheese"
600.278931,"chicken, olives, vinaigrette and parmesan cheese"
419.493378,"scrambled eggs, pineapple, bacon, chia seeds and greek yogurt"
172.004013,"eggs, strawberries, carrot and garden salad"
566.233398,"salmon, pineapple, olive oil, carrot and brown rice"
219.813263,cheese pizza and olive oil
171.213257,"wheat berry, olive oil, broccoli, pecans and raisins"
93.436127,"quinoa, pineapple and olive oil"
249.899155,"fish, olive oil, carrot and white beans"
351.583435,"wild rice, fish, olive oil, broccoli and corn"
563.555054,"chicken, feta cheese and olives"
143.062012,pears and mandarin oranges
156.179001,"apple, carrot, corn on the cob and cauliflower"
161.449524,chicken thighs and brown rice
302.860138,"salmon, olive oil and honeydew melons"
182.538498,"cheese pizza, carrot and broccoli"
208.233551,"broccoli, sweet potato, granola and vinaigrette"
144.255814,"olive oil, kale, parmesan cheese and spinach (raw)"
31.710001,strawberries and broccoli
111.198997,yogurt and strawberries
386.369995,"scrambled eggs, bacon, roasted potatoes and berries"
399.804565,"cheese pizza, olive oil and olives"
574.115173,"beef, carrot and white rice"
74.852959,"vinaigrette, olive oil, feta cheese, lettuce and arugula"
495.119995,"scrambled eggs, bacon, honeydew melons, watermelon and pineapple"
129.820007,avocado and olives
236.805176,"olive oil, fish, brussels sprouts, arugula and walnuts"
318.821899,"fish, olive oil, wild rice and corn"
156.049011,"apple, cantaloupe, carrot and corn on the cob"
246.919983,"bagels, egg whites and cream cheese"
101.702484,"chicken breast, olive oil and parmesan cheese"
223.888092,olive oil and bacon
122.110001,potatoes and grapes
372.112732,"beef, quinoa, olive oil and brown rice"
368.698364,"pork, quinoa, chicken breast, olive oil and green beans"
42.400002,cherry tomatoes and cantaloupe
402.984802,"bacon, scrambled eggs, olive oil, yam and sweet potato"
223.801331,"pork, white rice, olive oil and caesar salad"
398.063995,"bacon, scrambled eggs and garden salad"
101.239998,chicken apple sausage and egg whites
72.32,greek salad
668.084106,pizza and beef
600.798035,"vegetable oil, chicken, roasted potatoes, brussels sprouts and flour"
99.374557,"olive oil, strawberries and broccoli"
142.669998,"apple, broccoli and cauliflower"
603.979248,"chicken apple sausage, scrambled eggs and granola"
330.740997,pork and olive oil
92.058571,"olive oil, honeydew melons, asparagus and spinach (raw)"
481.503418,"waffles, sausage, tofu and egg whites"
56.760002,cantaloupe and caesar salad
353.062378,"cheese pizza, fried rice, caesar salad and olive oil"
132.919037,"corn on the cob, olive oil, spinach (raw) and sun dried tomatoes"
326.621704,"scrambled eggs, berries and pineapple"
396.804047,"beef, wheat berry and olive oil"
293.899658,"cheese pizza, chicken and beef"
187.076355,"sandwiches, watermelon and tatsoi"
782.096008,"asparagus, white rice and oatmeal"
180.602646,"olive oil, spinach (raw) and green beans"
279.317993,"parmesan cheese, olives and carrot"
355.759705,"pork, olive oil, quinoa, goat cheese and cauliflower"
755.496277,"chicken, roasted potatoes, fish and olive oil"
290.976196,"cheese pizza, beef, parmesan cheese and olives"
180.514832,beef and roasted potatoes
367.885284,"cheese pizza, beef, parmesan cheese, roasted potatoes and olives"
35.230003,"broccoli, squash, cucumbers and zucchini"
451.428009,grilled chicken
380.394043,"cheese pizza, chicken breast, pineapple, squash and quinoa"
405.703369,"wild rice, fish, caesar salad, olive oil and broccoli"
253.049988,"beef, white rice and broccoli"
552.346069,beef and olive oil
314.811707,"egg whites, sweet potato, berries, salsa and watermelon"
748.140015,chicken and olive oil
342.789398,cheese pizza and steak
59.639149,"cauliflower, squash and olive oil"
384.799225,beef and salmon
370.793976,"olive oil, chicken, millet and spinach (raw)"
354.773834,"cheese pizza, caesar salad and quinoa"
348.126129,"berries, sweet potato, chia seeds, egg whites and bacon"
43.099998,cauliflower and onions
473.953308,"chicken, roasted potatoes, olive oil and broccoli"
452.163513,"berries, cantaloupe, broccoli, sweet potato and granola"
144.716934,yam and olive oil
276.044403,"cheese pizza, beef, caesar salad and vinaigrette"
164.083557,"roasted potatoes, granola, berries, cantaloupe and vinaigrette"
49.550003,olives and bell peppers
242.477127,"pineapple, cottage cheese, sweet potato, egg whites and brussels sprouts"
176.140015,"pears, potatoes and strawberries"
443.862976,"corn on the cob, cheese pizza, chicken, olive oil and caesar salad"
261.028381,"pepperoni pizza, olive oil, pineapple and cauliflower"
177.003006,frozen yogurt and ice cream cones
569.417969,"grilled chicken, carrot, bell peppers and onions"
272.315186,"ground turkey, corn on the cob, fish and olive oil"
300.077911,"salmon, olive oil and brown rice"
133.659988,"olive oil, broccoli, bulgur and squash"
296.926727,eggs and olive oil
362.740021,"tuna, bell peppers, onions and carrot"
94.562546,"bacon, yam, olive oil and sweet potato"
180.846405,"olive oil, goat cheese, cauliflower, mixed greens and olives"
149.649994,"apple, carrot, cauliflower and cherry tomatoes"
111.459381,"broccoli, olive oil and brussels sprouts"
463.246582,cheese pizza and chicken thighs
438.122009,"sausage, roasted potatoes, berries, egg whites and pineapple"
263.870972,"scrambled eggs, yam, broccoli and olive oil"
541.730286,"beef, quinoa, vinaigrette and cauliflower"
234.494431,"egg whites, chia seeds, blueberries, greek yogurt and milk"
434.914429,"quinoa, brown rice and olive oil"
295.537689,avocado and beef
1119.280029,"steak, chicken and olive oil"
178.982971,"fish, olives, olive oil and white beans"
381.110779,"fish, wheat berry, olive oil, carrot and white beans"
484.618347,"pork, quinoa, olive oil and cauliflower"
297.929993,"chicken, black beans and mixed greens"
271.34198,"cheese pizza, white rice and squash"
126.574638,"sweet potato, olive oil and broccoli"
30.4,bell peppers
326.76474,cheese pizza and quinoa
320.325012,"chicken, avocado, broccoli and squash"
263.830017,"berries, roasted potatoes, pineapple and watermelon"
266.720245,"roasted potatoes, broccoli, olive oil and chayote squash"
212.843994,"bread, ham and apple"
342.701141,"steak, caesar salad, olive oil and brown rice"
75.800003,"olives, bell peppers and onions"
228.050003,"bacon, potatoes and deprecated"
286.027252,wild rice and olive oil
431.126984,"pork, parsnips, sugar and rice noodles"
511.373352,"steak, olive oil and carrot"
276.665314,"bacon, potatoes and olive oil"
286.809998,scrambled eggs and fruit salad
298.877594,"pork, olive oil and chicken breast"
694.123352,"scrambled eggs, bacon, sausage, pineapple and sweet potato"
322.90625,"pizza, fish and olive oil"
321.590912,"cheese pizza, white rice, mushroom, brussels sprouts and squash"
375.127289,"fish, roasted potatoes, olive oil and quinoa"
348.272644,"chicken thighs, cheese pizza, wheat berry and caesar salad"
330.527924,"salmon, olive oil, broccoli and brown rice"
342.388,"sausage, almonds and grapes"
142.579987,bacon and strawberries
502.878784,"egg whites, sweet potato, olive oil and grapes"
450.561432,"chicken thighs, olive oil and quinoa"
418.152008,"pork, olive oil, broccoli and black beans"
290.692169,"cheese pizza, pineapple, squash, quinoa and olive oil"
225.472412,"cheese pizza, roasted potatoes and pork"
118.031128,"chicken breast, parmesan cheese, kale and squash"
515.545227,"cheese pizza, beef, chicken and caesar salad"
288.570007,"scrambled eggs, yam, olive oil, sweet potato and egg whites"
105.605652,"fish, fried rice, country rice, caesar salad and olive oil"
333.108673,"avocado, olive oil, fish, cauliflower and white beans"
360.679474,"chicken, wild rice, olive oil and honeydew melons"
190.499496,"lentils, olive oil, chickpeas and green beans"
460.083038,"almonds, pears and mandarin oranges"
321.482025,"chicken thighs, cheese, tortilla and olive oil"
112.960785,"olive oil, brussels sprouts and bulgur"
316.638611,cheese pizza and white rice
436.946686,"eggs, bacon and olive oil"
504.709412,"salmon, avocado and beef"
654.721252,"beef, chicken, olive oil, pineapple and cauliflower"
100.084,"berries, pineapple and asparagus"
78.457687,"olive oil, eggplant, arugula and walnuts"
548.106018,"steak, chicken thighs and broccoli"
604.323303,"ground turkey, corn on the cob and cheese pizza"
45.019997,grapes and cereal
407.633148,beef and white rice
354.945831,"cheese pizza, roasted potatoes, chicken thighs and cauliflower"
263.003998,toast
412.67688,"chicken apple sausage, yam, egg whites, chia seeds and sweet potato"
288.703217,"chicken thighs, quinoa, olive oil and fish"
330.840851,"steak, fish, olive oil, ketchup and white rice"
490.052887,"egg whites, yam, olive oil, sweet potato and cantaloupe"
336.492828,"scrambled eggs, sweet potato, watermelon, brussels sprouts and olive oil"
478.808777,"egg whites, sweet potato, olive oil and grapes"
311.986237,"pork, olive oil, fish and sugar"
345.14212,"roasted potatoes, quinoa and olive oil"
402.50766,"chicken, olive oil, carrot, walnuts and blue cheese"
497.739014,"waffles, egg whites and salsa"
796.922119,"vegetable oil, chicken, bacon, olive oil and flour"
494.496582,"cheese pizza, chicken thighs and cauliflower"
185.180023,cheese pizza and olive oil
387.841309,"cheese pizza, beef and caesar salad"
520.864685,"cheese pizza, beef, chicken thighs and roasted potatoes"
333.635681,"fish, pork, country rice, olive oil and asparagus"
347.536987,"salmon, chicken, kale, olive oil and chard"
171.53511,chicken breast and parmesan cheese
66.419998,"berries, pineapple, cantaloupe and watermelon"
457.711121,"beef, fish, olive oil, lentils and vinaigrette"
260.852997,"cheese pizza, corn on the cob and caesar salad"
392.362,"sausage, roasted potatoes, berries and pineapple"
686.97113,"salmon, brownies and brown rice"
179.424591,"salmon, brussels sprouts, brown rice and olive oil"
378.53714,"beef, olive oil and tofu"
260.679993,"berries, grapes, pineapple and honeydew melons"
323.704224,cheese pizza and caesar salad
400.202118,"salmon, wheat berry, olive oil, brown rice and kale"
202.928879,"scrambled eggs, granola, watermelon, vinaigrette and berries"
310.31958,"fried rice, olive oil and green beans"
92.610001,chicken apple sausage and raspberries
389.068359,"salmon, chicken, tomatoes, olive oil and kimchi"
645.126465,pepperoni pizza and steak
30.139999,mushroom and cucumbers
542.326721,"steak, olive oil and corn on the cob"
273.63089,"chicken, olive oil and roasted potatoes"
154.23642,"cheese pizza, tofu and olive oil"
308.602997,"scrambled eggs, fruit salad and yogurt"
356.3573,pizza and olive oil
227.056778,"chicken thighs, fish, olive oil and squash"
247.625168,"pork, olive oil, couscous and brussels sprouts"
109.061714,"berries, pineapple, broccoli and olive oil"
211.138992,cheese pizza and ground turkey
331.0,almonds and grapes
333.214539,"scrambled eggs, olive oil and strawberries"
246.864426,"fish, olive oil, cauliflower and lentils"
143.762177,"roasted potatoes, olive oil, broccoli and carrot"
416.802032,"pork, corn on the cob, olive oil, pilaf and bulgur"
481.169434,"salmon, avocado and beef"
430.265656,"hash browns, grapes, yam, pineapple and olive oil"
119.220253,"vinaigrette, cauliflower, eggplant, feta cheese and olive oil"
84.722847,olive oil and arugula
57.5,"cauliflower, onions and bell peppers"
307.862427,"chicken, cauliflower, olive oil, eggplant and squash"
485.67688,"pineapple, chicken apple sausage, yam, egg whites and chia seeds"
